Customer_ID,Age,Income,Spending_Score,Gender,Education_Level,Marital_Status,Occupation,Home_Ownership,Location,Number_of_Children,Number_of_Vehicles,Preferred_Channel,Membership_Level,Preferred_Brand,Annual_Spending
1913,56.90369972,71842.36724,50,Female,PhD,Divorced,Clerical,Rent,Rural,0,2,Online,Premium,Brand_C,4438.148711
1914,35.08123022,39955.5994,45,Male,PhD,Single,Executive,Mortgage,Urban,4,1,Online,VIP,Brand_B,6423.601102
1915,30.90893309,41008.03836,76,Female,Master,Divorced,Executive,Own,Suburban,2,1,In-store,Premium,Brand_C,4101.17777
1916,35.06586047,65288.80884,34,Male,PhD,Married,Executive,Rent,Urban,1,0,In-store,VIP,Brand_C,4606.758217
1917,38.08245112,32127.81118,67,Male,Master,Married,Sales,Mortgage,Rural,1,0,Online,VIP,Brand_C,8713.026821
1918,37.30088287,71550.69594,13,Female,Bachelor,Married,Clerical,Mortgage,Suburban,1,1,Online,Premium,Brand_C,8481.263242
1919,36.96427495,83559.76593,46,Male,PhD,Single,Sales,Own,Suburban,4,2,Online,VIP,Brand_C,4770.939236
1920,44.28203753,54017.85787,30,Female,Master,Single,Executive,Rent,Urban,0,0,Online,Basic,Brand_B,2969.723527
1921,33.14111394,9328.714828,67,Male,Master,Divorced,Executive,Mortgage,Rural,1,1,In-store,Basic,Brand_B,6304.898835
1922,38.95113953,58879.49012,12,Male,Bachelor,Single,Sales,Rent,Rural,3,0,In-store,Premium,Brand_C,1911.059441
1923,44.11288249,106959.617,89,Male,High School,Single,Service,Own,Suburban,2,2,Online,VIP,Brand_C,5283.342374
1924,37.32703219,66848.57952,98,Female,PhD,Divorced,Craftsman,Mortgage,Urban,2,0,Both,Premium,Brand_A,4688.023799
1925,28.32948134,20146.42711,45,Male,Bachelor,Divorced,Clerical,Mortgage,Suburban,0,0,In-store,VIP,Brand_A,5347.245563
1926,29.81889427,70708.06677,43,Female,Master,Married,Craftsman,Rent,Suburban,4,0,In-store,Basic,Brand_C,4375.116216
1927,30.94436725,56727.75351,67,Female,Bachelor,Single,Others,Rent,Suburban,1,1,Online,Basic,Brand_A,1235.040273
1928,41.32736159,49844.06151,55,Male,Bachelor,Single,Clerical,Rent,Rural,0,0,Online,Premium,Brand_C,5043.707888
1929,42.17712856,71608.88854,90,Male,PhD,Divorced,Service,Own,Suburban,2,1,In-store,Premium,Brand_A,2784.320975
1930,39.75944766,48761.87511,42,Female,Bachelor,Single,Executive,Own,Suburban,4,2,Online,Premium,Brand_B,5607.99347
1931,42.98159638,99759.0428,17,Male,Bachelor,Divorced,Clerical,Mortgage,Suburban,3,2,Online,Basic,Brand_B,3304.004403
1932,27.79110897,54525.40109,51,Male,Bachelor,Divorced,Service,Own,Rural,2,1,Online,Premium,Brand_B,7104.991842
1933,41.60966619,38755.78826,32,Female,PhD,Single,Craftsman,Rent,Urban,0,2,Both,Basic,Brand_A,5441.294969
1934,58.68727003,45439.85875,55,Female,Bachelor,Married,Craftsman,Own,Rural,2,1,Both,Premium,Brand_A,4695.181864
1935,31.16910801,43458.37632,4,Female,Bachelor,Single,Others,Own,Urban,4,0,Online,Premium,Brand_A,6835.942265
1936,20.45099348,24338.40446,51,Male,High School,Single,Professional,Mortgage,Suburban,3,1,Online,Premium,Brand_A,5558.370613
1937,51.00182142,78885.0461,37,Female,Bachelor,Divorced,Clerical,Rent,Rural,3,2,Online,VIP,Brand_C,3389.930155
1938,25.23556338,64537.53739,17,Female,Bachelor,Single,Executive,Mortgage,Rural,4,0,Both,Basic,Brand_B,6338.81435
1939,46.06382714,49408.25335,45,Female,High School,Single,Others,Own,Rural,1,1,Online,Premium,Brand_A,5661.402954
1940,33.38763651,55482.83459,80,Male,Master,Divorced,Others,Rent,Rural,4,0,Online,Premium,Brand_A,5087.870128
1941,22.39845232,22665.77558,86,Male,Bachelor,Divorced,Others,Rent,Suburban,0,0,Both,Basic,Brand_A,5007.699385
1942,39.20105881,21855.50334,82,Male,Bachelor,Married,Technician,Rent,Rural,4,1,In-store,Basic,Brand_C,4467.980078
1943,35.13418289,68984.16502,99,Female,PhD,Divorced,Clerical,Rent,Rural,4,2,In-store,Premium,Brand_C,2865.467549
1944,44.05586258,69777.03532,22,Female,Master,Divorced,Professional,Mortgage,Suburban,3,1,Both,Premium,Brand_A,5278.445266
1945,34.93337192,82688.7986,77,Male,Master,Single,Clerical,Rent,Urban,2,1,In-store,Basic,Brand_B,1855.690353
1946,29.2389978,30975.30318,21,Male,PhD,Married,Craftsman,Mortgage,Urban,3,2,Both,Basic,Brand_A,4689.528842
1947,66.48460256,57790.31096,97,Male,Master,Divorced,Craftsman,Mortgage,Urban,4,2,In-store,VIP,Brand_C,7068.919785
1948,29.52668001,46966.51585,54,Male,High School,Divorced,Clerical,Mortgage,Urban,3,1,Online,Premium,Brand_A,268.5608373
1949,66.41213314,86100.91942,2,Female,Master,Divorced,Executive,Rent,Urban,3,2,Online,Premium,Brand_B,7751.857018
1950,51.09797853,82262.46199,1,Female,Master,Single,Executive,Mortgage,Rural,2,1,Online,VIP,Brand_B,3729.260188
1951,30.70492145,80530.26687,40,Male,Master,Married,Professional,Mortgage,Urban,3,0,Online,Premium,Brand_B,2541.761864
1952,43.77941655,10054.58937,96,Male,Bachelor,Married,Technician,Mortgage,Urban,0,0,Online,Basic,Brand_A,4252.422125
1953,24.71780149,56784.90764,88,Female,PhD,Married,Executive,Rent,Suburban,0,2,Online,Basic,Brand_B,9447.422203
1954,41.22295267,87934.82297,95,Male,Bachelor,Single,Professional,Own,Suburban,2,0,Online,Premium,Brand_A,5976.130758
1955,30.58728353,27704.48532,30,Female,PhD,Married,Sales,Own,Rural,1,0,In-store,VIP,Brand_A,5133.406665
1956,32.34275859,62814.43856,69,Female,High School,Divorced,Professional,Rent,Rural,4,0,Online,Basic,Brand_C,2647.411122
1957,29.10652415,70801.10004,60,Male,Bachelor,Married,Craftsman,Own,Urban,4,2,In-store,VIP,Brand_B,9245.50504
1958,33.51749362,74998.231,89,Female,Master,Single,Sales,Mortgage,Suburban,4,2,Both,Basic,Brand_A,4034.766283
1959,26.4623755,61599.84045,84,Female,Bachelor,Divorced,Professional,Rent,Urban,2,0,In-store,Premium,Brand_A,6064.125317
1960,25.02487163,52926.05633,98,Female,Master,Married,Clerical,Mortgage,Urban,4,1,Both,VIP,Brand_B,5183.34457
1961,44.99408316,7632.977493,65,Female,High School,Divorced,Clerical,Rent,Suburban,3,0,In-store,VIP,Brand_A,2328.196222
1962,37.02461989,32211.00628,68,Male,Master,Single,Executive,Own,Rural,1,0,Online,VIP,Brand_A,6592.751255
1963,40.77165596,56309.83624,2,Female,High School,Married,Executive,Rent,Suburban,1,2,Online,Basic,Brand_A,3845.204583
1964,13.40592736,34141.19054,7,Female,Master,Married,Clerical,Rent,Rural,0,2,Both,VIP,Brand_C,3821.592336
1965,38.18545281,81233.19805,13,Female,High School,Married,Technician,Own,Urban,2,2,In-store,VIP,Brand_A,2092.3847
1966,17.15754928,62571.85139,79,Male,PhD,Divorced,Sales,Mortgage,Urban,0,2,In-store,VIP,Brand_B,3053.946615
1967,30.3013999,55861.804,46,Female,PhD,Divorced,Technician,Own,Urban,3,0,Both,Basic,Brand_B,5147.820929
1968,24.43309982,70009.91553,20,Male,PhD,Married,Professional,Rent,Suburban,1,1,Both,Basic,Brand_B,6665.284926
1969,35.90993364,55308.0799,84,Female,High School,Single,Others,Own,Rural,1,2,Both,Premium,Brand_B,4421.955218
1970,39.66286889,81133.92958,44,Female,PhD,Single,Executive,Rent,Suburban,0,1,Both,VIP,Brand_C,6183.677065
1971,42.45205194,56849.79039,60,Female,High School,Single,Sales,Rent,Suburban,1,0,Both,Premium,Brand_A,2931.040217
1972,37.65609559,62712.4759,77,Female,Bachelor,Single,Sales,Mortgage,Urban,3,1,Both,Premium,Brand_B,4120.087261
1973,37.18804241,92430.5908,49,Male,Bachelor,Married,Craftsman,Own,Urban,0,1,In-store,Basic,Brand_C,4889.95953
1974,44.4156048,44439.08031,65,Male,High School,Single,Others,Own,Urban,3,2,Both,Premium,Brand_C,4378.872493
1975,22.69479448,16610.27864,89,Female,Bachelor,Single,Executive,Rent,Urban,3,2,In-store,VIP,Brand_A,4902.434258
1976,28.47431009,89696.55228,2,Male,PhD,Married,Executive,Mortgage,Suburban,0,1,Online,Basic,Brand_C,4040.507147
1977,38.50217207,60484.1192,30,Male,Bachelor,Divorced,Professional,Mortgage,Urban,4,0,In-store,Premium,Brand_C,4779.713362
1978,31.2989439,61360.78791,99,Male,PhD,Married,Craftsman,Own,Rural,4,1,Both,Basic,Brand_A,4301.599735
1979,29.52058419,74360.94732,2,Female,Master,Married,Executive,Rent,Rural,3,0,In-store,VIP,Brand_A,6426.216288
1980,33.50550255,50530.29529,49,Male,PhD,Single,Clerical,Mortgage,Suburban,2,2,Online,VIP,Brand_A,4732.682513
1981,25.700284,67051.1598,100,Female,Bachelor,Married,Others,Own,Suburban,0,2,Online,Basic,Brand_A,3064.458848
1982,40.46333011,27651.77239,30,Female,Bachelor,Divorced,Technician,Rent,Suburban,3,0,Both,VIP,Brand_C,4148.092496
1983,16.42101267,22090.29245,85,Female,Bachelor,Married,Others,Rent,Urban,1,0,Online,Premium,Brand_A,2753.864237
1984,32.42097289,73437.23969,18,Female,High School,Single,Others,Rent,Urban,4,1,In-store,Basic,Brand_A,5948.569481
1985,55.75485612,38890.53526,40,Female,PhD,Married,Clerical,Rent,Suburban,4,1,Both,Premium,Brand_B,6029.826404
1986,57.2319041,73100.4801,64,Male,PhD,Single,Craftsman,Own,Suburban,4,1,In-store,Basic,Brand_A,4751.841332
1987,15.12796186,94151.06977,11,Male,PhD,Married,Service,Own,Urban,1,2,Both,VIP,Brand_B,4874.07924
1988,42.60854924,66516.05054,11,Male,Master,Divorced,Others,Mortgage,Rural,1,0,Both,VIP,Brand_A,5175.609764
1989,23.55470773,70321.53254,41,Female,High School,Single,Others,Mortgage,Urban,2,0,In-store,VIP,Brand_A,4617.344839
1990,44.85146999,43898.17343,93,Male,Bachelor,Single,Craftsman,Mortgage,Suburban,0,1,Both,Basic,Brand_A,6557.852797
1991,37.1122859,60879.9655,72,Female,Bachelor,Divorced,Service,Own,Suburban,2,2,In-store,VIP,Brand_B,2292.418872
1992,43.07690217,86049.90526,21,Male,PhD,Divorced,Executive,Own,Rural,0,1,In-store,VIP,Brand_A,3378.501459
1993,24.50028554,56259.77497,13,Male,Bachelor,Single,Service,Own,Suburban,0,1,Both,VIP,Brand_B,3279.682664
1994,34.4697547,29875.73023,12,Female,High School,Divorced,Others,Mortgage,Rural,4,0,Online,Premium,Brand_A,8434.630515
1995,30.34797478,57004.58508,7,Female,Master,Single,Others,Rent,Urban,3,2,Both,VIP,Brand_C,4849.484226
1996,41.13194943,42125.35352,99,Male,High School,Single,Service,Rent,Urban,3,0,Online,VIP,Brand_A,9708.322039
1997,41.90122333,87461.11906,18,Female,Bachelor,Divorced,Service,Mortgage,Urban,2,2,Both,Premium,Brand_A,1317.874271
1998,34.15478051,79908.62759,56,Female,Bachelor,Divorced,Professional,Rent,Urban,2,2,In-store,VIP,Brand_B,3181.308387
1999,35.90772059,75726.22116,67,Female,PhD,Married,Professional,Own,Rural,3,0,Online,Premium,Brand_C,4546.03536
2000,32.65954769,48371.99045,26,Female,Bachelor,Divorced,Clerical,Mortgage,Rural,3,2,Online,Premium,Brand_A,5984.937659
2001,51.76190301,59307.12109,77,Male,PhD,Married,Professional,Own,Suburban,1,2,Both,VIP,Brand_C,5597.711475
2002,33.69529947,42626.77777,5,Female,PhD,Married,Sales,Mortgage,Rural,2,2,In-store,Basic,Brand_B,8466.519935
2003,30.28450406,61474.99811,90,Female,PhD,Divorced,Executive,Rent,Suburban,2,1,Both,Basic,Brand_C,488.3128369
2004,38.1721447,36212.9195,97,Female,Master,Divorced,Executive,Rent,Rural,4,0,In-store,VIP,Brand_A,4918.706923
2005,32.8700718,50813.18118,85,Male,High School,Single,Service,Own,Suburban,1,1,Online,Basic,Brand_C,1791.313637
2006,41.11534008,71998.30206,11,Male,Bachelor,Single,Professional,Mortgage,Urban,0,0,In-store,VIP,Brand_B,1994.1797
2007,36.54957301,108527.6952,49,Female,High School,Divorced,Clerical,Own,Suburban,3,2,Both,Premium,Brand_C,4174.118036
2008,27.39091866,41119.67741,82,Female,Master,Married,Service,Rent,Rural,4,1,Online,Basic,Brand_C,6014.907738
2009,38.4439696,52223.90379,16,Male,High School,Divorced,Sales,Mortgage,Rural,1,2,Online,Premium,Brand_C,3068.138844
2010,34.86106891,87124.90997,30,Female,Master,Divorced,Technician,Own,Rural,4,1,Both,VIP,Brand_B,4956.298968
2011,43.29524917,57406.35783,53,Male,Master,Single,Service,Own,Suburban,0,1,Both,Basic,Brand_A,8699.686072
2012,37.08578176,82744.04252,67,Male,High School,Single,Sales,Mortgage,Suburban,4,1,Online,VIP,Brand_A,6061.916305
2013,39.70428036,65413.54535,60,Female,PhD,Divorced,Technician,Own,Suburban,3,1,Online,Premium,Brand_B,2570.837537
2014,49.6955523,25272.09301,10,Male,Master,Married,Professional,Own,Urban,3,0,In-store,Basic,Brand_C,3933.650939
2015,32.17824051,31597.39829,29,Female,Bachelor,Married,Technician,Rent,Rural,4,1,Online,Basic,Brand_C,3796.176123
2016,13.42444038,60536.47218,100,Female,Master,Single,Others,Rent,Urban,1,2,Online,Premium,Brand_C,3767.052964
2017,23.82871582,83465.59309,51,Female,PhD,Married,Others,Rent,Urban,1,0,In-store,Premium,Brand_A,6183.049172
2018,39.3506311,68974.87164,29,Male,High School,Married,Clerical,Mortgage,Suburban,4,2,Both,Premium,Brand_A,7631.664435
2019,38.47395814,94802.83387,63,Female,Master,Married,Service,Rent,Urban,2,0,Online,VIP,Brand_A,8991.67276
2020,41.46647335,54170.015,91,Male,Bachelor,Divorced,Clerical,Rent,Rural,4,2,In-store,Premium,Brand_A,3715.020863
2021,33.60742126,45478.14464,16,Male,PhD,Single,Service,Own,Suburban,0,2,Both,VIP,Brand_C,7948.435843
2022,42.6728716,60494.29728,64,Female,Bachelor,Single,Sales,Rent,Urban,4,1,Online,Premium,Brand_A,2967.672
2023,27.35563859,65043.01598,32,Male,High School,Divorced,Executive,Mortgage,Urban,2,2,Both,VIP,Brand_B,4969.209265
2024,32.33644607,25557.01564,1,Female,PhD,Single,Executive,Rent,Urban,1,0,Both,Premium,Brand_A,5318.492176
2025,18.85353877,37437.20746,7,Male,Bachelor,Married,Sales,Rent,Rural,0,2,Both,Basic,Brand_B,4284.056329
2026,43.96868799,45374.74824,51,Male,Master,Married,Others,Own,Suburban,1,1,Both,VIP,Brand_A,3581.243581
2027,29.64527397,25421.51871,70,Male,High School,Single,Service,Own,Suburban,0,1,In-store,VIP,Brand_C,5103.688329
2028,42.21262937,21541.24237,98,Male,Master,Married,Executive,Rent,Rural,1,0,Online,Basic,Brand_A,6437.57169
2029,41.90582498,15721.96522,77,Female,Bachelor,Divorced,Others,Mortgage,Urban,3,0,Both,VIP,Brand_A,5360.028234
2030,53.09041904,29120.66245,95,Female,High School,Single,Clerical,Rent,Suburban,1,1,Both,Premium,Brand_C,3801.324739
2031,39.54456165,67075.99232,57,Female,Master,Single,Professional,Mortgage,Suburban,1,2,Online,Basic,Brand_B,4788.440075
2032,29.03975089,22081.08952,1,Female,Master,Single,Craftsman,Own,Suburban,1,0,In-store,Basic,Brand_B,6855.435454
2033,22.3498935,53157.55504,65,Female,Master,Married,Sales,Own,Urban,4,1,In-store,VIP,Brand_A,2060.178753
2034,37.63174067,53476.14404,32,Female,Bachelor,Married,Service,Mortgage,Suburban,4,0,Both,Basic,Brand_C,5922.155086
2035,32.00700471,64970.5036,47,Female,Master,Single,Service,Rent,Urban,2,2,Online,Premium,Brand_B,5218.918009
2036,37.53784523,55583.1304,79,Male,Bachelor,Single,Executive,Rent,Urban,4,0,Both,VIP,Brand_B,4956.700179
2037,32.86447635,103041.8214,33,Male,PhD,Single,Technician,Rent,Rural,3,2,Online,VIP,Brand_B,5717.657926
2038,28.73358835,43229.39351,31,Male,PhD,Single,Professional,Mortgage,Suburban,3,0,In-store,Basic,Brand_B,1920.065289
2039,35.75437183,42986.27495,74,Male,PhD,Married,Professional,Rent,Rural,4,0,In-store,VIP,Brand_B,5622.325619
2040,38.49742488,63391.35249,88,Male,Master,Married,Sales,Rent,Urban,0,2,Both,Basic,Brand_C,11227.42965
2041,29.1936939,51714.37599,63,Female,PhD,Divorced,Others,Rent,Rural,0,1,Both,Premium,Brand_A,1143.494025
2042,36.60821382,87347.82595,4,Male,Bachelor,Divorced,Executive,Own,Urban,3,0,Both,VIP,Brand_A,3271.740231
2043,50.44654545,66694.55631,55,Female,Bachelor,Married,Service,Own,Suburban,0,2,Both,Basic,Brand_C,3876.55959
2044,43.71077313,38020.6437,50,Male,Master,Divorced,Sales,Own,Urban,1,0,In-store,VIP,Brand_A,8518.397344
2045,48.0025254,87327.81636,45,Female,High School,Divorced,Sales,Rent,Suburban,1,2,Both,Premium,Brand_A,6291.436978
2046,28.22176998,64664.6408,13,Male,PhD,Married,Technician,Own,Urban,3,0,In-store,VIP,Brand_C,7619.22008
2047,34.10637778,8858.896768,52,Female,Master,Divorced,Professional,Mortgage,Rural,1,2,Online,VIP,Brand_C,6830.915393
2048,22.95274891,39487.97064,42,Male,Master,Divorced,Craftsman,Own,Suburban,4,0,Online,VIP,Brand_B,6544.081066
2049,30.97146466,28561.1187,51,Female,Master,Single,Service,Own,Suburban,4,2,Online,Basic,Brand_C,2599.83956
2050,17.26495595,72307.98954,12,Male,PhD,Married,Sales,Mortgage,Rural,0,1,In-store,Premium,Brand_C,4537.917833
2051,25.22482975,39083.65512,17,Female,PhD,Divorced,Technician,Mortgage,Suburban,2,2,In-store,Premium,Brand_B,67.56641563
2052,25.41317353,88090.93537,22,Male,PhD,Married,Professional,Mortgage,Suburban,1,2,Both,Premium,Brand_A,4054.862577
2053,42.87157059,58714.87026,71,Male,Bachelor,Married,Service,Own,Rural,2,2,Both,Premium,Brand_C,6868.536601
2054,37.73586606,53895.78112,22,Male,Master,Divorced,Service,Own,Suburban,2,1,In-store,VIP,Brand_B,6622.586236
2055,8.884301543,70700.47956,83,Male,PhD,Married,Clerical,Own,Suburban,2,1,Both,Premium,Brand_B,5254.687709
2056,57.37646833,52752.58116,66,Male,Bachelor,Married,Sales,Mortgage,Urban,0,0,Online,VIP,Brand_A,5778.031736
2057,34.8818464,54447.97772,30,Male,Master,Single,Service,Mortgage,Rural,0,0,Both,Basic,Brand_B,2962.108951
2058,37.74823591,64611.89043,31,Male,Bachelor,Divorced,Craftsman,Mortgage,Rural,0,1,Online,Basic,Brand_C,5006.715245
2059,57.55573513,46856.32352,57,Female,High School,Single,Sales,Mortgage,Suburban,2,1,Online,Basic,Brand_A,4245.015722
2060,43.91381636,80166.73507,64,Female,High School,Married,Others,Rent,Urban,3,2,Both,Premium,Brand_B,7350.849969
2061,34.16289476,89538.34032,25,Male,Master,Divorced,Service,Mortgage,Urban,0,2,In-store,VIP,Brand_C,6885.324426
2062,24.8212275,42542.08918,32,Male,Master,Divorced,Service,Mortgage,Suburban,2,2,In-store,VIP,Brand_C,2614.485512
2063,38.59475824,34410.90084,60,Female,Bachelor,Married,Clerical,Rent,Suburban,1,1,In-store,Premium,Brand_C,7091.659723
2064,43.24219909,62961.43752,64,Female,Bachelor,Married,Others,Own,Urban,4,0,Online,VIP,Brand_B,6497.059466
2065,25.17801736,48150.83361,79,Male,PhD,Divorced,Professional,Own,Urban,4,2,In-store,Basic,Brand_A,3961.519469
2066,14.19665433,71359.01942,87,Male,Master,Married,Others,Rent,Urban,0,1,Online,Premium,Brand_C,3411.907122
2067,33.44633877,101792.0059,45,Male,Master,Married,Professional,Own,Suburban,3,2,Both,Basic,Brand_A,5076.270993
2068,38.41014872,54770.52001,41,Female,Bachelor,Divorced,Professional,Rent,Rural,3,0,Both,VIP,Brand_C,8761.857205
2069,29.44268287,68908.78186,27,Male,Master,Married,Service,Own,Rural,4,2,Online,VIP,Brand_A,5885.22375
2070,37.17046554,59555.58714,79,Female,PhD,Single,Sales,Own,Urban,3,0,In-store,Basic,Brand_C,4270.364518
2071,49.45878726,58977.74561,37,Female,PhD,Single,Executive,Rent,Urban,3,2,In-store,VIP,Brand_B,5357.784764
2072,17.13753789,42859.95713,87,Female,PhD,Single,Professional,Own,Rural,2,0,Both,Basic,Brand_B,8886.779536
2073,22.81989674,42027.21229,1,Female,Master,Married,Executive,Own,Suburban,4,1,Online,VIP,Brand_A,3973.157846
2074,28.74613002,53447.16658,65,Male,High School,Married,Craftsman,Own,Suburban,3,1,Online,Basic,Brand_C,5070.040685
2075,21.63831818,34157.29841,14,Male,High School,Married,Clerical,Own,Urban,3,0,In-store,Basic,Brand_B,7007.42097
2076,17.99714033,68608.59928,13,Male,Bachelor,Divorced,Executive,Rent,Urban,1,1,Online,Premium,Brand_C,3541.740512
2077,53.86360485,94583.04152,58,Female,High School,Divorced,Craftsman,Rent,Suburban,0,1,Online,Basic,Brand_B,7340.264564
2078,49.42738949,42538.24369,88,Male,High School,Single,Executive,Own,Rural,1,2,Online,Basic,Brand_B,1301.602904
2079,41.2525256,59709.45754,23,Female,Master,Divorced,Service,Rent,Suburban,3,0,In-store,Premium,Brand_B,4875.903118
2080,35.02144133,89489.58968,1,Male,Master,Single,Craftsman,Mortgage,Rural,3,1,Online,Basic,Brand_B,3835.520105
2081,43.61453423,70187.72702,24,Female,High School,Married,Others,Rent,Rural,3,1,In-store,VIP,Brand_A,1678.809652
2082,31.82999988,55519.49899,19,Male,Master,Married,Executive,Mortgage,Rural,3,0,Both,Premium,Brand_C,4545.878742
2083,57.41157261,68742.27176,59,Male,Bachelor,Divorced,Craftsman,Own,Urban,1,0,Online,Basic,Brand_C,5686.305051
2084,37.34269874,62833.40451,34,Male,Bachelor,Married,Service,Rent,Rural,1,1,In-store,Basic,Brand_A,-654.5939356
2085,26.72020013,35358.11055,60,Female,High School,Married,Others,Mortgage,Urban,2,1,In-store,Premium,Brand_A,4227.245708
2086,19.53016669,68661.55545,65,Male,Master,Married,Professional,Own,Suburban,3,0,Online,VIP,Brand_A,6146.494375
2087,14.29288633,43365.42654,37,Female,Bachelor,Married,Technician,Own,Urban,4,2,Online,Basic,Brand_A,7223.838976
2088,33.55931172,63590.37566,66,Male,High School,Married,Technician,Own,Urban,2,2,In-store,Basic,Brand_B,4521.406285
2089,45.01012928,70135.10996,79,Male,Bachelor,Divorced,Others,Mortgage,Urban,4,2,Online,VIP,Brand_B,5519.66269
2090,38.02151012,59910.12002,7,Female,Master,Married,Others,Mortgage,Rural,1,2,Online,Premium,Brand_A,4776.34976
2091,33.20692942,52214.88372,65,Male,Bachelor,Single,Service,Mortgage,Suburban,1,2,Online,Premium,Brand_B,7275.269146
2092,18.73947517,61079.00681,95,Female,Bachelor,Single,Executive,Rent,Rural,1,2,In-store,VIP,Brand_B,2014.104363
